CODESTUDIANTE,ESTP_FECHAINGRESO,CREDITOSAPROBADOS,UBICACION_SEMESTRAL,PROMEDIO_GENERAL,PROGRAMA,JORNADA,GENERO,FECHA_NACIMIENTO,CODIGOCIUDADR,CIUDADRESIDENCIA,ESTRATO,TIENE_SISBEN,INFE_VIVECONFAMILIA,INFE_SITUACIONPADRES,INFE_NUMEROFAMILIARES,INFE_NUMEROHERMANOS,INFE_POSICIONENHERMANOS,INFE_NUMMIEMBROSTRABAJA
190284,17/07/2025 2:58:16 p. m.,0,1,0,INGENIERIA DE SISTEMAS,DIURNA,M,5/04/2004 12:00:00 a. m.,68500,OIBA,2,1,1,VIVOS Y CONVIVEN,4,1,1,1
190285,17/07/2025 2:58:16 p. m.,0,1,0,INGENIERIA DE SISTEMAS,DIURNA,M,31/01/2004 12:00:00 a. m.,54385,LA ESPERANZA,1,1,1,VIVOS Y SEPARADOS,,,,
190279,17/07/2025 2:58:16 p. m.,0,0,0,INGENIERIA DE SISTEMAS,DIURNA,M,26/07/2003 12:00:00 a. m.,68547,PIEDECUESTA,1,1,1,VIVOS Y CONVIVEN,4,1,1,2
190288,17/07/2025 2:58:17 p. m.,0,0,0,INGENIERIA DE SISTEMAS,DIURNA,M,11/05/2006 12:00:00 a. m.,68001,BUCARAMANGA,3,1,0,VIVOS Y SEPARADOS,4,3,2,1
190289,17/07/2025 2:58:17 p. m.,0,0,0,INGENIERIA DE SISTEMAS,DIURNA,M,18/06/2005 12:00:00 a. m.,68001,BUCARAMANGA,3,1,1,VIVOS Y CONVIVEN,4,1,2,1
190290,17/07/2025 2:58:54 p. m.,0,1,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,22/03/1997 12:00:00 a. m.,68276,FLORIDABLANCA,2,1,1,VIVOS Y SEPARADOS,6,4,4,2
190294,17/07/2025 2:58:54 p. m.,0,0,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,27/11/1985 12:00:00 a. m.,68001,BUCARAMANGA,3,0,1,VIVOS Y SEPARADOS,5,0,1,1
190295,17/07/2025 2:58:54 p. m.,0,0,0,INGENIERIA DE SISTEMAS,NOCTURNA,F,27/01/2004 12:00:00 a. m.,68307,GIRON,2,1,1,VIVOS Y SEPARADOS,2,0,,1
190291,17/07/2025 2:58:54 p. m.,0,1,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,6/11/2002 12:00:00 a. m.,68276,FLORIDABLANCA,2,1,1,VIVOS Y CONVIVEN,4,2,1,2
190292,17/07/2025 2:58:54 p. m.,0,0,0,INGENIERIA DE SISTEMAS,NOCTURNA,F,30/08/1995 12:00:00 a. m.,68001,BUCARAMANGA,2,1,0,,,,,
190293,17/07/2025 2:58:54 p. m.,0,1,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,9/08/2002 12:00:00 a. m.,68001,BUCARAMANGA,1,0,1,VIVOS Y CONVIVEN,3,1,2,2
190305,17/07/2025 2:58:55 p. m.,0,1,0,INGENIERIA DE SISTEMAS,NOCTURNA,F,27/11/2003 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y SEPARADOS,4,0,0,2
190299,17/07/2025 2:58:55 p. m.,0,0,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,13/03/2003 12:00:00 a. m.,68547,PIEDECUESTA,2,1,1,VIVOS Y SEPARADOS,8,0,,4
190306,17/07/2025 2:58:55 p. m.,0,0,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,28/06/2002 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y CONVIVEN,5,1,1,1
190298,17/07/2025 2:58:55 p. m.,0,0,0,INGENIERIA DE SISTEMAS,NOCTURNA,F,20/04/2002 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y SEPARADOS,6,1,1,1
190301,17/07/2025 2:58:55 p. m.,0,1,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,10/12/2001 12:00:00 a. m.,68547,PIEDECUESTA,2,1,1,VIVOS Y SEPARADOS,4,1,2,0
190302,17/07/2025 2:58:55 p. m.,0,0,0,INGENIERIA DE SISTEMAS,NOCTURNA,F,16/02/1990 12:00:00 a. m.,68307,GIRON,1,1,1,VIVOS Y SEPARADOS,4,2,1,2
190304,17/07/2025 2:58:55 p. m.,0,0,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,21/02/2005 12:00:00 a. m.,68276,FLORIDABLANCA,2,1,1,VIVOS Y CONVIVEN,3,3,3,0
190296,17/07/2025 2:58:55 p. m.,0,1,0,INGENIERIA DE SISTEMAS,NOCTURNA,F,2/12/2003 12:00:00 a. m.,68547,PIEDECUESTA,2,1,1,VIVOS Y CONVIVEN,3,2,3,1
190303,17/07/2025 2:58:55 p. m.,0,1,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,21/10/2001 12:00:00 a. m.,68307,GIRON,1,1,1,VIVOS Y CONVIVEN,3,1,1,1
190297,17/07/2025 2:58:55 p. m.,0,1,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,7/04/2003 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y CONVIVEN,4,1,1,2
190300,17/07/2025 2:58:55 p. m.,0,1,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,29/06/2003 12:00:00 a. m.,68001,BUCARAMANGA,2,0,1,VIVOS Y CONVIVEN,5,2,3,1
190507,18/07/2025 12:55:45 p. m.,0,0,0,INGENIERIA DE SISTEMAS,DIURNA,M,13/06/2004 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y SEPARADOS,5,0,1,2
190506,18/07/2025 12:55:45 p. m.,0,0,0,INGENIERIA DE SISTEMAS,DIURNA,M,21/07/2004 12:00:00 a. m.,68547,PIEDECUESTA,1,1,1,VIVOS Y SEPARADOS,4,1,1,2
190510,18/07/2025 12:55:46 p. m.,0,1,0,INGENIERIA DE SISTEMAS,DIURNA,M,28/11/2000 12:00:00 a. m.,68001,BUCARAMANGA,3,1,1,VIVOS Y SEPARADOS,3,1,1,1
190511,18/07/2025 12:55:46 p. m.,0,0,0,INGENIERIA DE SISTEMAS,DIURNA,F,26/01/2002 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y SEPARADOS,4,1,1,2
190514,18/07/2025 12:55:46 p. m.,0,0,0,INGENIERIA DE SISTEMAS,DIURNA,M,9/02/2004 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y SEPARADOS,3,0,0,1
190508,18/07/2025 12:55:46 p. m.,0,1,0,INGENIERIA DE SISTEMAS,DIURNA,M,29/03/2000 12:00:00 a. m.,68276,FLORIDABLANCA,2,1,1,VIVOS Y SEPARADOS,3,1,2,1
190513,18/07/2025 12:55:46 p. m.,0,0,0,INGENIERIA DE SISTEMAS,DIURNA,M,2/03/2001 12:00:00 a. m.,68276,FLORIDABLANCA,3,0,1,VIVOS Y SEPARADOS,6,4,3,1
190512,18/07/2025 12:55:46 p. m.,0,0,0,INGENIERIA DE SISTEMAS,DIURNA,M,26/04/2000 12:00:00 a. m.,68081,BARRANCABERMEJA,2,0,1,VIVOS Y CONVIVEN,4,1,2,2
190509,18/07/2025 12:55:46 p. m.,0,0,0,INGENIERIA DE SISTEMAS,DIURNA,F,22/02/2005 12:00:00 a. m.,68276,FLORIDABLANCA,3,1,1,VIVOS Y CONVIVEN,5,3,2,2
190539,18/07/2025 3:14:30 p. m.,0,1,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,15/07/2001 12:00:00 a. m.,68547,PIEDECUESTA,3,1,1,VIVOS Y CONVIVEN,5,3,1,2
190537,18/07/2025 3:14:30 p. m.,0,0,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,12/06/2002 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y SEPARADOS,3,1,2,1
190540,18/07/2025 3:14:30 p. m.,0,1,0,INGENIERIA DE SISTEMAS,NOCTURNA,F,17/11/2003 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y CONVIVEN,6,3,3,2
190538,18/07/2025 3:14:30 p. m.,0,0,0,INGENIERIA DE SISTEMAS,NOCTURNA,F,4/12/2004 12:00:00 a. m.,68307,GIRON,1,0,0,,,,,
190748,19/07/2025 6:30:38 p. m.,0,0,0,INGENIERIA DE SISTEMAS,DIURNA,M,22/09/2005 12:00:00 a. m.,68001,BUCARAMANGA,2,1,0,VIVOS Y SEPARADOS,5,3,3,2
190749,19/07/2025 6:30:39 p. m.,0,0,0,INGENIERIA DE SISTEMAS,DIURNA,M,28/01/2005 12:00:00 a. m.,68001,BUCARAMANGA,1,0,1,VIVOS Y CONVIVEN,4,1,2,1
190750,19/07/2025 6:30:39 p. m.,0,0,0,INGENIERIA DE SISTEMAS,DIURNA,F,24/06/2003 12:00:00 a. m.,81736,SARAVENA,1,0,0,VIVOS Y CONVIVEN,4,2,2,1
190751,19/07/2025 6:30:39 p. m.,0,0,0,INGENIERIA DE SISTEMAS,DIURNA,M,28/03/2001 12:00:00 a. m.,68001,BUCARAMANGA,1,0,1,VIVOS Y CONVIVEN,3,0,,2
190752,19/07/2025 6:30:39 p. m.,0,0,0,INGENIERIA DE SISTEMAS,DIURNA,M,15/12/2004 12:00:00 a. m.,68547,PIEDECUESTA,4,0,1,VIVOS Y CONVIVEN,5,2,2,2
190753,19/07/2025 6:30:39 p. m.,0,0,0,INGENIERIA DE SISTEMAS,DIURNA,F,22/04/2004 12:00:00 a. m.,68001,BUCARAMANGA,4,1,1,,5,2,3,1
190755,19/07/2025 6:31:01 p. m.,0,0,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,9/06/2004 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y SEPARADOS,3,1,2,1
190754,19/07/2025 6:31:01 p. m.,0,0,0,INGENIERIA DE SISTEMAS,NOCTURNA,F,9/05/2005 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y CONVIVEN,4,2,2,1
190759,19/07/2025 6:31:02 p. m.,0,0,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,2/12/1995 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y SEPARADOS,2,0,0,1
190764,19/07/2025 6:31:02 p. m.,0,0,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,7/11/1997 12:00:00 a. m.,68001,BUCARAMANGA,3,1,1,VIVOS Y SEPARADOS,5,2,1,2
190765,19/07/2025 6:31:02 p. m.,0,1,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,10/11/2003 12:00:00 a. m.,68276,FLORIDABLANCA,1,1,1,VIVOS Y CONVIVEN,4,1,1,1
190762,19/07/2025 6:31:02 p. m.,0,1,0,INGENIERIA DE SISTEMAS,NOCTURNA,F,6/11/2004 12:00:00 a. m.,68547,PIEDECUESTA,3,1,1,VIVOS Y CONVIVEN,5,2,3,4
190760,19/07/2025 6:31:02 p. m.,0,1,0,INGENIERIA DE SISTEMAS,NOCTURNA,F,18/12/1997 12:00:00 a. m.,68001,BUCARAMANGA,3,1,0,VIVOS Y CONVIVEN,6,3,2,3
190767,19/07/2025 6:31:02 p. m.,0,0,0,INGENIERIA DE SISTEMAS,NOCTURNA,F,15/12/2004 12:00:00 a. m.,68001,BUCARAMANGA,3,1,0,MADRE VIVA - PADRE DIFUNTO,4,2,1,1
190766,19/07/2025 6:31:02 p. m.,0,1,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,30/12/2000 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y CONVIVEN,7,4,3,2
190763,19/07/2025 6:31:02 p. m.,0,0,0,INGENIERIA DE SISTEMAS,NOCTURNA,F,16/09/2004 12:00:00 a. m.,68307,GIRON,2,1,1,VIVOS Y CONVIVEN,4,1,1,1
190761,19/07/2025 6:31:02 p. m.,0,0,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,8/10/2004 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y CONVIVEN,5,3,2,1
190757,19/07/2025 6:31:02 p. m.,0,1,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,29/08/2002 12:00:00 a. m.,68307,GIRON,1,1,1,VIVOS Y SEPARADOS,2,1,1,1
190756,19/07/2025 6:31:02 p. m.,0,0,0,INGENIERIA DE SISTEMAS,NOCTURNA,F,4/09/2004 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y CONVIVEN,3,0,0,1
190758,19/07/2025 6:31:02 p. m.,0,1,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,15/06/2002 12:00:00 a. m.,68307,GIRON,1,1,1,VIVOS Y SEPARADOS,3,2,3,2
190768,19/07/2025 7:25:54 p. m.,0,0,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,19/04/2004 12:00:00 a. m.,68276,FLORIDABLANCA,2,1,1,VIVOS Y CONVIVEN,3,0,,1
190866,21/07/2025 10:26:00 a. m.,0,0,0,INGENIERIA DE SISTEMAS,NOCTURNA,F,22/10/2004 12:00:00 a. m.,68276,FLORIDABLANCA,2,0,1,VIVOS Y SEPARADOS,3,1,1,1
190867,21/07/2025 10:26:00 a. m.,0,0,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,18/03/2004 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y CONVIVEN,4,1,1,1
191093,22/07/2025 2:54:10 p. m.,0,1,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,16/05/2002 12:00:00 a. m.,68001,BUCARAMANGA,1,1,1,VIVOS Y SEPARADOS,5,4,4,1
191302,24/07/2025 6:54:03 p. m.,0,0,0,INGENIERIA DE SISTEMAS,DIURNA,M,14/11/2003 12:00:00 a. m.,68547,PIEDECUESTA,3,0,1,VIVOS Y SEPARADOS,,,,
191791,31/10/2025 3:26:21 p. m.,0,0,0,INGENIERIA DE SISTEMAS,NOCTURNA,F,20/09/2003 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y CONVIVEN,4,2,1,2
191952,11/11/2025 11:18:56 a. m.,0,0,0,INGENIERIA DE SISTEMAS,NOCTURNA,M,13/02/2005 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y SEPARADOS,3,2,2,1
143187,4/01/2022 5:02:09 p. m.,5,1,"2,21",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,17/09/1998 12:00:00 a. m.,68406,LEBRIJA,,0,0,,,,,
143183,4/01/2022 5:02:09 p. m.,47,3,"3,48",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,F,14/04/2003 12:00:00 a. m.,68276,FLORIDABLANCA,1,1,1,VIVOS Y SEPARADOS,5,2,1,1
143181,4/01/2022 5:02:09 p. m.,108,6,"3,79",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,F,6/11/2004 12:00:00 a. m.,68547,PIEDECUESTA,3,1,1,VIVOS Y CONVIVEN,5,2,3,4
143185,4/01/2022 5:02:09 p. m.,21,2,"3,09",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,9/01/2004 12:00:00 a. m.,68318,GUACA,2,1,1,VIVOS Y CONVIVEN,5,3,2,2
143184,4/01/2022 5:02:09 p. m.,55,3,"3,69",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,F,8/08/2003 12:00:00 a. m.,68307,GIRON,2,0,1,VIVOS Y CONVIVEN,3,0,0,2
143182,4/01/2022 5:02:09 p. m.,108,6,"4,08",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,17/09/2005 12:00:00 a. m.,68307,GIRON,2,1,1,VIVOS Y SEPARADOS,4,3,3,2
143186,4/01/2022 5:02:09 p. m.,108,6,"3,78",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,18/06/2005 12:00:00 a. m.,68001,BUCARAMANGA,3,1,1,VIVOS Y CONVIVEN,4,1,2,1
143190,4/01/2022 6:10:42 p. m.,108,6,"3,63",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,16/04/2004 12:00:00 a. m.,68276,FLORIDABLANCA,2,1,1,VIVOS Y CONVIVEN,5,2,2,3
143191,4/01/2022 6:10:42 p. m.,102,6,"3,87",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,F,10/09/2004 12:00:00 a. m.,68655,SABANA DE TORRES,1,1,1,MADRE VIVA - PADRE DIFUNTO,3,1,1,1
143189,4/01/2022 6:10:42 p. m.,45,3,"3,44",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,16/06/1999 12:00:00 a. m.,68276,FLORIDABLANCA,1,1,1,VIVOS Y SEPARADOS,4,1,2,2
143193,4/01/2022 6:10:42 p. m.,84,5,"4,23",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,8/02/2003 12:00:00 a. m.,68255,EL PLAYON,2,1,0,VIVOS Y CONVIVEN,7,5,4,6
143192,4/01/2022 6:10:42 p. m.,55,3,"3,39",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,27/12/1997 12:00:00 a. m.,68307,GIRON,1,1,1,VIVOS Y CONVIVEN,5,4,2,2
143265,5/01/2022 12:29:53 p. m.,9,1,"3,16",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,F,6/12/2002 12:00:00 a. m.,68307,GIRON,3,1,1,VIVOS Y CONVIVEN,4,1,1,1
143407,6/01/2022 1:09:28 p. m.,108,6,"4,13",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,20/10/2004 12:00:00 a. m.,68217,COROMORO,2,1,1,VIVOS Y CONVIVEN,7,4,3,2
143404,6/01/2022 1:09:28 p. m.,106,6,"3,65",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,F,5/04/2005 12:00:00 a. m.,68307,GIRON,1,1,1,MADRE VIVA - PADRE DIFUNTO,4,3,3,1
143403,6/01/2022 1:09:28 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,F,10/09/2004 12:00:00 a. m.,68276,FLORIDABLANCA,3,1,1,VIVOS Y CONVIVEN,4,5,4,1
143406,6/01/2022 1:09:28 p. m.,97,6,"3,5",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,8/06/2004 12:00:00 a. m.,68276,FLORIDABLANCA,2,1,1,VIVOS Y CONVIVEN,6,4,3,0
143402,6/01/2022 1:09:28 p. m.,108,6,"3,76",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,1/04/2003 12:00:00 a. m.,68547,PIEDECUESTA,3,1,1,VIVOS Y SEPARADOS,3,1,1,1
143405,6/01/2022 1:09:28 p. m.,75,5,"3,63",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,16/05/2004 12:00:00 a. m.,68001,BUCARAMANGA,,0,0,,,,,
143401,6/01/2022 1:09:28 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,4/06/2003 12:00:00 a. m.,13670,SAN PABLO,1,1,1,VIVOS Y CONVIVEN,5,2,1,2
143409,6/01/2022 1:09:29 p. m.,27,2,"3,67",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,22/10/2004 12:00:00 a. m.,68547,PIEDECUESTA,3,1,1,VIVOS Y CONVIVEN,3,0,,1
143408,6/01/2022 1:09:29 p. m.,47,3,"3,14",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,2/12/2002 12:00:00 a. m.,68001,BUCARAMANGA,,0,0,,,,,
143410,6/01/2022 1:09:29 p. m.,73,4,"3,47",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,F,28/04/2004 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y SEPARADOS,3,0,1,1
143426,6/01/2022 5:06:53 p. m.,19,1,"3,63",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,3/01/2001 12:00:00 a. m.,68276,FLORIDABLANCA,2,1,1,VIVOS Y SEPARADOS,1,1,2,2
143427,6/01/2022 5:06:53 p. m.,49,3,"3,49",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,9/07/2004 12:00:00 a. m.,68276,FLORIDABLANCA,1,1,1,VIVOS Y CONVIVEN,,,,
143455,6/01/2022 9:23:44 p. m.,0,0,"1,1",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,12/04/2003 12:00:00 a. m.,68276,FLORIDABLANCA,2,1,1,VIVOS Y CONVIVEN,4,1,2,2
143453,6/01/2022 9:23:44 p. m.,108,6,"3,91",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,26/07/2003 12:00:00 a. m.,68547,PIEDECUESTA,1,1,1,VIVOS Y CONVIVEN,4,1,1,2
143452,6/01/2022 9:23:44 p. m.,33,2,"3,82",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,F,25/01/2005 12:00:00 a. m.,68276,FLORIDABLANCA,1,1,1,VIVOS Y SEPARADOS,5,2,3,3
143454,6/01/2022 9:23:44 p. m.,2,1,"2,07",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,7/10/2002 12:00:00 a. m.,13688,SANTA ROSA DEL SUR,1,1,1,VIVOS Y SEPARADOS,5,3,1,2
143457,6/01/2022 9:23:44 p. m.,108,6,"3,97",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,26/04/2005 12:00:00 a. m.,68276,FLORIDABLANCA,2,1,1,VIVOS Y CONVIVEN,4,1,1,1
143456,6/01/2022 9:23:44 p. m.,77,5,"3,81",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,4/10/2001 12:00:00 a. m.,68001,BUCARAMANGA,2,0,1,VIVOS Y SEPARADOS,5,1,1,2
143451,6/01/2022 9:23:44 p. m.,0,0,"0,79",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,8/09/2005 12:00:00 a. m.,68547,PIEDECUESTA,2,1,1,VIVOS Y CONVIVEN,5,2,1,1
143519,7/01/2022 12:48:47 p. m.,106,6,"3,84",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,22/09/1993 12:00:00 a. m.,68276,FLORIDABLANCA,3,0,1,,,,,
143520,7/01/2022 12:48:47 p. m.,0,0,"0,25",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,9/09/2002 12:00:00 a. m.,68547,PIEDECUESTA,2,1,1,VIVOS Y SEPARADOS,5,1,1,2
143518,7/01/2022 12:48:47 p. m.,9,1,"1,42",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,26/05/1999 12:00:00 a. m.,68276,FLORIDABLANCA,1,1,0,VIVOS Y CONVIVEN,6,3,2,3
143523,7/01/2022 12:48:48 p. m.,0,0,"1,17",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,17/01/2004 12:00:00 a. m.,68307,GIRON,1,1,1,VIVOS Y SEPARADOS,4,2,2,1
143522,7/01/2022 12:48:48 p. m.,108,6,"4,05",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,30/11/1983 12:00:00 a. m.,68547,PIEDECUESTA,2,1,1,VIVOS Y CONVIVEN,3,3,2,1
143521,7/01/2022 12:48:48 p. m.,47,3,"3,38",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,29/03/1993 12:00:00 a. m.,68001,BUCARAMANGA,3,0,1,MADRE VIVA - PADRE DIFUNTO,2,1,2,1
143664,7/01/2022 10:38:23 p. m.,0,0,0,TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,F,4/03/2004 12:00:00 a. m.,68276,FLORIDABLANCA,,0,0,,,,,
143665,7/01/2022 10:38:23 p. m.,43,3,"3,24",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,15/06/2004 12:00:00 a. m.,68547,PIEDECUESTA,2,0,1,VIVOS Y SEPARADOS,3,2,1,1
143663,7/01/2022 10:38:23 p. m.,27,2,"3,24",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,F,2/02/2003 12:00:00 a. m.,68276,FLORIDABLANCA,3,1,1,VIVOS Y CONVIVEN,3,,,
143662,7/01/2022 10:38:23 p. m.,106,6,"3,77",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,29/07/2004 12:00:00 a. m.,68276,FLORIDABLANCA,,0,0,,,,,
143669,7/01/2022 10:38:24 p. m.,27,2,"3,25",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,25/08/2004 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y SEPARADOS,4,0,1,3
143674,7/01/2022 10:38:24 p. m.,31,2,"3,12",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,NOCTURNA,M,16/04/2004 12:00:00 a. m.,68276,FLORIDABLANCA,2,1,1,VIVOS Y SEPARADOS,2,0,0,2
143672,7/01/2022 10:38:24 p. m.,71,4,"3,39",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,3/02/2005 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,VIVOS Y CONVIVEN,4,,,2
143670,7/01/2022 10:38:24 p. m.,29,2,"2,77",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,17/06/2005 12:00:00 a. m.,68276,FLORIDABLANCA,2,0,1,VIVOS Y CONVIVEN,6,1,1,1
143666,7/01/2022 10:38:24 p. m.,1,1,"1,64",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,20/06/2003 12:00:00 a. m.,68001,BUCARAMANGA,2,1,1,MADRE VIVA - PADRE DIFUNTO,6,4,2,1
143668,7/01/2022 10:38:24 p. m.,108,6,"4,02",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,6/02/2005 12:00:00 a. m.,68276,FLORIDABLANCA,2,0,1,VIVOS Y CONVIVEN,4,1,1,2
143671,7/01/2022 10:38:24 p. m.,25,2,"3,49",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,F,11/07/2003 12:00:00 a. m.,68307,GIRON,,0,0,,,,,
143673,7/01/2022 10:38:24 p. m.,104,6,"3,62",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,M,22/05/2005 12:00:00 a. m.,68001,BUCARAMANGA,3,1,1,VIVOS Y CONVIVEN,5,3,1,1
143667,7/01/2022 10:38:24 p. m.,95,6,"3,93",TECNOLOGIA EN DESARROLLO DE SISTEMAS INFORMATICOS,DIURNA,F,2/04/1998 12:00:00 a. m.,68001,BUCARAMANGA,,0,0,,,,,
